NUMPERIODO|FECPROCESO|NUMRIESGO|NUMDEPARTAMENTO|NUMANTIGUEDAD|NUMSEGMENTO|NUMGCU|CANTIDAD
202111|2021-11-01 00:00:00.0|9|22|5|3|2|448
202111|2021-11-01 00:00:00.0|9|23|1|1|2|1
202111|2021-11-01 00:00:00.0|9|23|1|2|2|123
202111|2021-11-01 00:00:00.0|9|23|1|3|2|32
202111|2021-11-01 00:00:00.0|9|23|2|1|2|1
202111|2021-11-01 00:00:00.0|9|23|2|2|2|102
202111|2021-11-01 00:00:00.0|9|23|2|3|2|38
202111|2021-11-01 00:00:00.0|9|23|3|1|2|2
202111|2021-11-01 00:00:00.0|9|23|3|2|2|173
202111|2021-11-01 00:00:00.0|9|23|3|3|2|58
202111|2021-11-01 00:00:00.0|9|23|4|1|2|1
202111|2021-11-01 00:00:00.0|9|23|4|2|2|74
202111|2021-11-01 00:00:00.0|9|23|4|3|2|44
202111|2021-11-01 00:00:00.0|9|23|5|1|2|32
202111|2021-11-01 00:00:00.0|9|23|5|2|2|1033
202111|2021-11-01 00:00:00.0|9|23|5|3|2|638
202111|2021-11-01 00:00:00.0|9|24|1|1|2|2
202111|2021-11-01 00:00:00.0|9|24|1|2|1|1
202111|2021-11-01 00:00:00.0|9|24|1|2|2|75
202111|2021-11-01 00:00:00.0|9|24|1|3|2|14
202111|2021-11-01 00:00:00.0|9|24|2|2|2|97
202111|2021-11-01 00:00:00.0|9|24|2|3|2|12
202111|2021-11-01 00:00:00.0|9|24|3|1|2|3
202111|2021-11-01 00:00:00.0|9|24|3|2|2|159
202111|2021-11-01 00:00:00.0|9|24|3|3|2|35
202111|2021-11-01 00:00:00.0|9|24|4|1|2|2
202111|2021-11-01 00:00:00.0|9|24|4|2|2|64
202111|2021-11-01 00:00:00.0|9|24|4|3|2|19
202111|2021-11-01 00:00:00.0|9|24|5|1|2|24
202111|2021-11-01 00:00:00.0|9|24|5|2|2|539
202111|2021-11-01 00:00:00.0|9|24|5|3|2|157
202111|2021-11-01 00:00:00.0|9|25|1|2|2|135
202111|2021-11-01 00:00:00.0|9|25|1|3|2|24
202111|2021-11-01 00:00:00.0|9|25|2|2|2|107
202111|2021-11-01 00:00:00.0|9|25|2|3|2|20
202111|2021-11-01 00:00:00.0|9|25|3|1|2|2
202111|2021-11-01 00:00:00.0|9|25|3|2|2|288
202111|2021-11-01 00:00:00.0|9|25|3|3|2|36
202111|2021-11-01 00:00:00.0|9|25|4|2|2|128
202111|2021-11-01 00:00:00.0|9|25|4|3|2|40
202111|2021-11-01 00:00:00.0|9|25|5|1|2|40
202111|2021-11-01 00:00:00.0|9|25|5|2|2|1077
202111|2021-11-01 00:00:00.0|9|25|5|3|2|224
202111|2021-11-01 00:00:00.0|9|99|1|1|2|3
202111|2021-11-01 00:00:00.0|9|99|1|2|2|95
202111|2021-11-01 00:00:00.0|9|99|1|3|2|22
202111|2021-11-01 00:00:00.0|9|99|2|2|2|46
202111|2021-11-01 00:00:00.0|9|99|2|3|2|10
202111|2021-11-01 00:00:00.0|9|99|3|1|2|2
202111|2021-11-01 00:00:00.0|9|99|3|2|2|90
202111|2021-11-01 00:00:00.0|9|99|3|3|2|18
202111|2021-11-01 00:00:00.0|9|99|4|1|2|1
202111|2021-11-01 00:00:00.0|9|99|4|2|2|34
202111|2021-11-01 00:00:00.0|9|99|4|3|2|21
202111|2021-11-01 00:00:00.0|9|99|5|1|2|51
202111|2021-11-01 00:00:00.0|9|99|5|2|2|1042
202111|2021-11-01 00:00:00.0|9|99|5|3|2|210
202111|2021-11-01 00:00:00.0|10|1|1|1|2|1
202111|2021-11-01 00:00:00.0|10|1|1|2|2|49
202111|2021-11-01 00:00:00.0|10|1|1|3|2|15
202111|2021-11-01 00:00:00.0|10|1|2|2|2|56
202111|2021-11-01 00:00:00.0|10|1|2|3|2|12
202111|2021-11-01 00:00:00.0|10|1|3|1|2|3
202111|2021-11-01 00:00:00.0|10|1|3|2|2|113
202111|2021-11-01 00:00:00.0|10|1|3|3|2|31
202111|2021-11-01 00:00:00.0|10|1|4|1|2|1
202111|2021-11-01 00:00:00.0|10|1|4|2|2|45
202111|2021-11-01 00:00:00.0|10|1|4|3|2|21
202111|2021-11-01 00:00:00.0|10|1|5|1|2|36
202111|2021-11-01 00:00:00.0|10|1|5|2|2|612
202111|2021-11-01 00:00:00.0|10|1|5|3|2|149
202111|2021-11-01 00:00:00.0|10|2|1|1|2|2
202111|2021-11-01 00:00:00.0|10|2|1|2|2|465
202111|2021-11-01 00:00:00.0|10|2|1|3|1|1
202111|2021-11-01 00:00:00.0|10|2|1|3|2|138
202111|2021-11-01 00:00:00.0|10|2|2|1|2|7
202111|2021-11-01 00:00:00.0|10|2|2|2|2|399
202111|2021-11-01 00:00:00.0|10|2|2|3|2|107
202111|2021-11-01 00:00:00.0|10|2|3|1|2|6
202111|2021-11-01 00:00:00.0|10|2|3|2|2|757
202111|2021-11-01 00:00:00.0|10|2|3|3|2|248
202111|2021-11-01 00:00:00.0|10|2|4|1|2|7
202111|2021-11-01 00:00:00.0|10|2|4|2|2|356
202111|2021-11-01 00:00:00.0|10|2|4|3|2|193
202111|2021-11-01 00:00:00.0|10|2|5|1|1|2
202111|2021-11-01 00:00:00.0|10|2|5|1|2|274
202111|2021-11-01 00:00:00.0|10|2|5|2|1|3
202111|2021-11-01 00:00:00.0|10|2|5|2|2|6719
202111|2021-11-01 00:00:00.0|10|2|5|3|2|2045
202111|2021-11-01 00:00:00.0|10|3|1|2|2|24
202111|2021-11-01 00:00:00.0|10|3|1|3|2|16
202111|2021-11-01 00:00:00.0|10|3|2|2|2|18
202111|2021-11-01 00:00:00.0|10|3|2|3|2|5
202111|2021-11-01 00:00:00.0|10|3|3|2|2|50
202111|2021-11-01 00:00:00.0|10|3|3|3|2|11
202111|2021-11-01 00:00:00.0|10|3|4|1|2|1
202111|2021-11-01 00:00:00.0|10|3|4|2|2|40
202111|2021-11-01 00:00:00.0|10|3|4|3|2|12
202111|2021-11-01 00:00:00.0|10|3|5|1|2|28
202111|2021-11-01 00:00:00.0|10|3|5|2|2|306
202111|2021-11-01 00:00:00.0|10|3|5|3|2|76
202111|2021-11-01 00:00:00.0|10|4|1|1|2|9
202111|2021-11-01 00:00:00.0|10|4|1|2|1|1
202111|2021-11-01 00:00:00.0|10|4|1|2|2|875
202111|2021-11-01 00:00:00.0|10|4|1|3|2|240
202111|2021-11-01 00:00:00.0|10|4|2|1|2|6
202111|2021-11-01 00:00:00.0|10|4|2|2|1|1
202111|2021-11-01 00:00:00.0|10|4|2|2|2|899
202111|2021-11-01 00:00:00.0|10|4|2|3|2|202
202111|2021-11-01 00:00:00.0|10|4|3|1|2|23
202111|2021-11-01 00:00:00.0|10|4|3|2|2|1839
202111|2021-11-01 00:00:00.0|10|4|3|3|1|1
202111|2021-11-01 00:00:00.0|10|4|3|3|2|435
202111|2021-11-01 00:00:00.0|10|4|4|1|2|7
202111|2021-11-01 00:00:00.0|10|4|4|2|2|723
202111|2021-11-01 00:00:00.0|10|4|4|3|2|372
202111|2021-11-01 00:00:00.0|10|4|5|1|1|3
202111|2021-11-01 00:00:00.0|10|4|5|1|2|397
202111|2021-11-01 00:00:00.0|10|4|5|2|1|2
202111|2021-11-01 00:00:00.0|10|4|5|2|2|9666
202111|2021-11-01 00:00:00.0|10|4|5|3|2|3456
202111|2021-11-01 00:00:00.0|10|5|1|1|2|1
202111|2021-11-01 00:00:00.0|10|5|1|2|2|57
202111|2021-11-01 00:00:00.0|10|5|1|3|2|19
202111|2021-11-01 00:00:00.0|10|5|2|2|2|59
202111|2021-11-01 00:00:00.0|10|5|2|3|2|8
202111|2021-11-01 00:00:00.0|10|5|3|1|2|2
202111|2021-11-01 00:00:00.0|10|5|3|2|2|126
202111|2021-11-01 00:00:00.0|10|5|3|3|2|16
202111|2021-11-01 00:00:00.0|10|5|4|1|2|1
202111|2021-11-01 00:00:00.0|10|5|4|2|2|43
202111|2021-11-01 00:00:00.0|10|5|4|3|2|28
202111|2021-11-01 00:00:00.0|10|5|5|1|2|25
202111|2021-11-01 00:00:00.0|10|5|5|2|2|684
202111|2021-11-01 00:00:00.0|10|5|5|3|2|152
202111|2021-11-01 00:00:00.0|10|6|1|1|2|2
202111|2021-11-01 00:00:00.0|10|6|1|2|2|168
202111|2021-11-01 00:00:00.0|10|6|1|3|2|59
202111|2021-11-01 00:00:00.0|10|6|2|1|2|1
202111|2021-11-01 00:00:00.0|10|6|2|2|2|190
202111|2021-11-01 00:00:00.0|10|6|2|3|2|63
202111|2021-11-01 00:00:00.0|10|6|3|1|2|6
202111|2021-11-01 00:00:00.0|10|6|3|2|1|1
202111|2021-11-01 00:00:00.0|10|6|3|2|2|437
202111|2021-11-01 00:00:00.0|10|6|3|3|2|121
202111|2021-11-01 00:00:00.0|10|6|4|1|2|3
202111|2021-11-01 00:00:00.0|10|6|4|2|2|200
202111|2021-11-01 00:00:00.0|10|6|4|3|2|86
202111|2021-11-01 00:00:00.0|10|6|5|1|2|102
202111|2021-11-01 00:00:00.0|10|6|5|2|2|2222
202111|2021-11-01 00:00:00.0|10|6|5|3|2|666
202111|2021-11-01 00:00:00.0|10|7|1|1|2|6
202111|2021-11-01 00:00:00.0|10|7|1|2|1|1
202111|2021-11-01 00:00:00.0|10|7|1|2|2|844
202111|2021-11-01 00:00:00.0|10|7|1|3|2|253
202111|2021-11-01 00:00:00.0|10|7|2|1|2|9
202111|2021-11-01 00:00:00.0|10|7|2|2|1|1
202111|2021-11-01 00:00:00.0|10|7|2|2|2|846
202111|2021-11-01 00:00:00.0|10|7|2|3|2|263
202111|2021-11-01 00:00:00.0|10|7|3|1|2|20
202111|2021-11-01 00:00:00.0|10|7|3|2|2|1725
202111|2021-11-01 00:00:00.0|10|7|3|3|2|529
202111|2021-11-01 00:00:00.0|10|7|4|1|2|14
202111|2021-11-01 00:00:00.0|10|7|4|2|2|919
202111|2021-11-01 00:00:00.0|10|7|4|3|2|428
202111|2021-11-01 00:00:00.0|10|7|5|1|1|2
202111|2021-11-01 00:00:00.0|10|7|5|1|2|947
202111|2021-11-01 00:00:00.0|10|7|5|2|1|9
202111|2021-11-01 00:00:00.0|10|7|5|2|2|15457
202111|2021-11-01 00:00:00.0|10|7|5|3|2|4261
202111|2021-11-01 00:00:00.0|10|8|1|1|2|2
202111|2021-11-01 00:00:00.0|10|8|1|2|2|161
202111|2021-11-01 00:00:00.0|10|8|1|3|2|41
202111|2021-11-01 00:00:00.0|10|8|2|2|2|199
202111|2021-11-01 00:00:00.0|10|8|2|3|2|35
202111|2021-11-01 00:00:00.0|10|8|3|1|2|2
202111|2021-11-01 00:00:00.0|10|8|3|2|2|437
202111|2021-11-01 00:00:00.0|10|8|3|3|2|95
202111|2021-11-01 00:00:00.0|10|8|4|1|2|2
202111|2021-11-01 00:00:00.0|10|8|4|2|2|139
202111|2021-11-01 00:00:00.0|10|8|4|3|2|61
202111|2021-11-01 00:00:00.0|10|8|5|1|2|126
202111|2021-11-01 00:00:00.0|10|8|5|2|1|1
202111|2021-11-01 00:00:00.0|10|8|5|2|2|2709
202111|2021-11-01 00:00:00.0|10|8|5|3|2|762
202111|2021-11-01 00:00:00.0|10|9|1|1|2|3
202111|2021-11-01 00:00:00.0|10|9|1|2|2|25
202111|2021-11-01 00:00:00.0|10|9|1|3|2|7
202111|2021-11-01 00:00:00.0|10|9|2|2|2|26
202111|2021-11-01 00:00:00.0|10|9|2|3|2|2
202111|2021-11-01 00:00:00.0|10|9|3|2|2|55
202111|2021-11-01 00:00:00.0|10|9|3|3|2|11
202111|2021-11-01 00:00:00.0|10|9|4|2|2|34
202111|2021-11-01 00:00:00.0|10|9|4|3|2|10
202111|2021-11-01 00:00:00.0|10|9|5|1|2|13
202111|2021-11-01 00:00:00.0|10|9|5|2|2|186
202111|2021-11-01 00:00:00.0|10|9|5|3|2|40
202111|2021-11-01 00:00:00.0|10|10|1|1|2|5
202111|2021-11-01 00:00:00.0|10|10|1|2|2|127
202111|2021-11-01 00:00:00.0|10|10|1|3|2|28
202111|2021-11-01 00:00:00.0|10|10|2|1|2|2
202111|2021-11-01 00:00:00.0|10|10|2|2|2|148
202111|2021-11-01 00:00:00.0|10|10|2|3|2|25
202111|2021-11-01 00:00:00.0|10|10|3|1|2|4
202111|2021-11-01 00:00:00.0|10|10|3|2|2|308
202111|2021-11-01 00:00:00.0|10|10|3|3|2|56
202111|2021-11-01 00:00:00.0|10|10|4|1|2|1
202111|2021-11-01 00:00:00.0|10|10|4|2|2|97
202111|2021-11-01 00:00:00.0|10|10|4|3|2|25
202111|2021-11-01 00:00:00.0|10|10|5|1|2|70
202111|2021-11-01 00:00:00.0|10|10|5|2|2|1668
202111|2021-11-01 00:00:00.0|10|10|5|3|2|341
202111|2021-11-01 00:00:00.0|10|11|1|1|2|3
202111|2021-11-01 00:00:00.0|10|11|1|2|2|476
202111|2021-11-01 00:00:00.0|10|11|1|3|2|142
202111|2021-11-01 00:00:00.0|10|11|2|1|2|5
202111|2021-11-01 00:00:00.0|10|11|2|2|2|493
202111|2021-11-01 00:00:00.0|10|11|2|3|2|119
202111|2021-11-01 00:00:00.0|10|11|3|1|2|16
202111|2021-11-01 00:00:00.0|10|11|3|2|2|1000
202111|2021-11-01 00:00:00.0|10|11|3|3|2|256
202111|2021-11-01 00:00:00.0|10|11|4|1|2|6
202111|2021-11-01 00:00:00.0|10|11|4|2|2|450
202111|2021-11-01 00:00:00.0|10|11|4|3|2|245
202111|2021-11-01 00:00:00.0|10|11|5|1|1|1
202111|2021-11-01 00:00:00.0|10|11|5|1|2|510
202111|2021-11-01 00:00:00.0|10|11|5|2|1|5
202111|2021-11-01 00:00:00.0|10|11|5|2|2|7679
202111|2021-11-01 00:00:00.0|10|11|5|3|1|2
202111|2021-11-01 00:00:00.0|10|11|5|3|2|2451
202111|2021-11-01 00:00:00.0|10|12|1|1|2|3
202111|2021-11-01 00:00:00.0|10|12|1|2|1|1
202111|2021-11-01 00:00:00.0|10|12|1|2|2|449
202111|2021-11-01 00:00:00.0|10|12|1|3|2|107
202111|2021-11-01 00:00:00.0|10|12|2|1|2|2
202111|2021-11-01 00:00:00.0|10|12|2|2|2|489
202111|2021-11-01 00:00:00.0|10|12|2|3|2|106
202111|2021-11-01 00:00:00.0|10|12|3|1|2|10
202111|2021-11-01 00:00:00.0|10|12|3|2|1|1
202111|2021-11-01 00:00:00.0|10|12|3|2|2|920
202111|2021-11-01 00:00:00.0|10|12|3|3|2|195
202111|2021-11-01 00:00:00.0|10|12|4|1|2|4
202111|2021-11-01 00:00:00.0|10|12|4|2|2|443
202111|2021-11-01 00:00:00.0|10|12|4|3|2|171
202111|2021-11-01 00:00:00.0|10|12|5|1|1|1
202111|2021-11-01 00:00:00.0|10|12|5|1|2|252
202111|2021-11-01 00:00:00.0|10|12|5|2|1|3
202111|2021-11-01 00:00:00.0|10|12|5|2|2|5154
202111|2021-11-01 00:00:00.0|10|12|5|3|1|1
202111|2021-11-01 00:00:00.0|10|12|5|3|2|1356
202111|2021-11-01 00:00:00.0|10|13|1|1|2|10
202111|2021-11-01 00:00:00.0|10|13|1|2|1|1
202111|2021-11-01 00:00:00.0|10|13|1|2|2|875
202111|2021-11-01 00:00:00.0|10|13|1|3|2|258
202111|2021-11-01 00:00:00.0|10|13|2|1|2|12
202111|2021-11-01 00:00:00.0|10|13|2|2|2|854
202111|2021-11-01 00:00:00.0|10|13|2|3|2|186
202111|2021-11-01 00:00:00.0|10|13|3|1|2|22
202111|2021-11-01 00:00:00.0|10|13|3|2|2|1936
202111|2021-11-01 00:00:00.0|10|13|3|3|2|464
202111|2021-11-01 00:00:00.0|10|13|4|1|2|8
202111|2021-11-01 00:00:00.0|10|13|4|2|1|1
202111|2021-11-01 00:00:00.0|10|13|4|2|2|921
202111|2021-11-01 00:00:00.0|10|13|4|3|2|409
202111|2021-11-01 00:00:00.0|10|13|5|1|1|4
202111|2021-11-01 00:00:00.0|10|13|5|1|2|573
202111|2021-11-01 00:00:00.0|10|13|5|2|1|14
202111|2021-11-01 00:00:00.0|10|13|5|2|2|11977
202111|2021-11-01 00:00:00.0|10|13|5|3|1|3
202111|2021-11-01 00:00:00.0|10|13|5|3|2|3200
202111|2021-11-01 00:00:00.0|10|14|1|1|2|4
202111|2021-11-01 00:00:00.0|10|14|1|2|2|567
202111|2021-11-01 00:00:00.0|10|14|1|3|2|160
202111|2021-11-01 00:00:00.0|10|14|2|1|2|6
202111|2021-11-01 00:00:00.0|10|14|2|2|2|534
202111|2021-11-01 00:00:00.0|10|14|2|3|2|156
202111|2021-11-01 00:00:00.0|10|14|3|1|2|13
202111|2021-11-01 00:00:00.0|10|14|3|2|1|1
202111|2021-11-01 00:00:00.0|10|14|3|2|2|1203
202111|2021-11-01 00:00:00.0|10|14|3|3|2|306
202111|2021-11-01 00:00:00.0|10|14|4|1|2|8
202111|2021-11-01 00:00:00.0|10|14|4|2|2|641
202111|2021-11-01 00:00:00.0|10|14|4|3|2|308
202111|2021-11-01 00:00:00.0|10|14|5|1|1|1
202111|2021-11-01 00:00:00.0|10|14|5|1|2|269
202111|2021-11-01 00:00:00.0|10|14|5|2|1|6
202111|2021-11-01 00:00:00.0|10|14|5|2|2|7081
202111|2021-11-01 00:00:00.0|10|14|5|3|1|1
202111|2021-11-01 00:00:00.0|10|14|5|3|2|2077
202111|2021-11-01 00:00:00.0|10|15|1|1|1|1
202111|2021-11-01 00:00:00.0|10|15|1|1|2|218
202111|2021-11-01 00:00:00.0|10|15|1|2|1|8
202111|2021-11-01 00:00:00.0|10|15|1|2|2|9021
202111|2021-11-01 00:00:00.0|10|15|1|3|1|2
202111|2021-11-01 00:00:00.0|10|15|1|3|2|2990
202111|2021-11-01 00:00:00.0|10|15|2|1|1|1
202111|2021-11-01 00:00:00.0|10|15|2|1|2|188
202111|2021-11-01 00:00:00.0|10|15|2|2|1|6
202111|2021-11-01 00:00:00.0|10|15|2|2|2|9035
202111|2021-11-01 00:00:00.0|10|15|2|3|2|2438
202111|2021-11-01 00:00:00.0|10|15|3|1|1|1
202111|2021-11-01 00:00:00.0|10|15|3|1|2|412
202111|2021-11-01 00:00:00.0|10|15|3|2|1|8
202111|2021-11-01 00:00:00.0|10|15|3|2|2|19070
202111|2021-11-01 00:00:00.0|10|15|3|3|1|5
202111|2021-11-01 00:00:00.0|10|15|3|3|2|5377
202111|2021-11-01 00:00:00.0|10|15|4|1|1|1
202111|2021-11-01 00:00:00.0|10|15|4|1|2|259
202111|2021-11-01 00:00:00.0|10|15|4|2|1|6
202111|2021-11-01 00:00:00.0|10|15|4|2|2|10435
202111|2021-11-01 00:00:00.0|10|15|4|3|1|4
202111|2021-11-01 00:00:00.0|10|15|4|3|2|4676
202111|2021-11-01 00:00:00.0|10|15|5|1|1|150
202111|2021-11-01 00:00:00.0|10|15|5|1|2|17620
202111|2021-11-01 00:00:00.0|10|15|5|2|1|158
202111|2021-11-01 00:00:00.0|10|15|5|2|2|170792
202111|2021-11-01 00:00:00.0|10|15|5|3|1|18
202111|2021-11-01 00:00:00.0|10|15|5|3|2|47261
202111|2021-11-01 00:00:00.0|10|16|1|1|2|2
202111|2021-11-01 00:00:00.0|10|16|1|2|2|48
202111|2021-11-01 00:00:00.0|10|16|1|3|2|6
202111|2021-11-01 00:00:00.0|10|16|2|2|2|77
202111|2021-11-01 00:00:00.0|10|16|2|3|2|9
202111|2021-11-01 00:00:00.0|10|16|3|1|2|4
202111|2021-11-01 00:00:00.0|10|16|3|2|2|121
202111|2021-11-01 00:00:00.0|10|16|3|3|2|12
202111|2021-11-01 00:00:00.0|10|16|4|1|2|2
202111|2021-11-01 00:00:00.0|10|16|4|2|2|56
202111|2021-11-01 00:00:00.0|10|16|4|3|2|13
202111|2021-11-01 00:00:00.0|10|16|5|1|2|125
202111|2021-11-01 00:00:00.0|10|16|5|2|1|1
202111|2021-11-01 00:00:00.0|10|16|5|2|2|970
202111|2021-11-01 00:00:00.0|10|16|5|3|2|94
202111|2021-11-01 00:00:00.0|10|17|1|1|2|2
202111|2021-11-01 00:00:00.0|10|17|1|2|2|4
202111|2021-11-01 00:00:00.0|10|17|1|3|2|1
202111|2021-11-01 00:00:00.0|10|17|2|2|2|10
202111|2021-11-01 00:00:00.0|10|17|2|3|2|2
202111|2021-11-01 00:00:00.0|10|17|3|1|2|1
202111|2021-11-01 00:00:00.0|10|17|3|2|2|25
202111|2021-11-01 00:00:00.0|10|17|3|3|2|2
202111|2021-11-01 00:00:00.0|10|17|4|1|2|1
202111|2021-11-01 00:00:00.0|10|17|4|2|2|5
202111|2021-11-01 00:00:00.0|10|17|5|1|2|20
202111|2021-11-01 00:00:00.0|10|17|5|2|2|153
202111|2021-11-01 00:00:00.0|10|17|5|3|2|23
202111|2021-11-01 00:00:00.0|10|18|1|2|2|80
202111|2021-11-01 00:00:00.0|10|18|1|3|2|10
202111|2021-11-01 00:00:00.0|10|18|2|1|2|1
202111|2021-11-01 00:00:00.0|10|18|2|2|2|73
202111|2021-11-01 00:00:00.0|10|18|2|3|2|7
202111|2021-11-01 00:00:00.0|10|18|3|2|2|168
202111|2021-11-01 00:00:00.0|10|18|3|3|2|23
202111|2021-11-01 00:00:00.0|10|18|4|1|2|2
202111|2021-11-01 00:00:00.0|10|18|4|2|2|62
202111|2021-11-01 00:00:00.0|10|18|4|3|2|13
202111|2021-11-01 00:00:00.0|10|18|5|1|2|57
202111|2021-11-01 00:00:00.0|10|18|5|2|2|851
202111|2021-11-01 00:00:00.0|10|18|5|3|2|199
202111|2021-11-01 00:00:00.0|10|19|1|1|2|1
202111|2021-11-01 00:00:00.0|10|19|1|2|2|32
202111|2021-11-01 00:00:00.0|10|19|1|3|2|8
202111|2021-11-01 00:00:00.0|10|19|2|2|2|52
202111|2021-11-01 00:00:00.0|10|19|2|3|2|5
202111|2021-11-01 00:00:00.0|10|19|3|1|2|1
202111|2021-11-01 00:00:00.0|10|19|3|2|2|94
202111|2021-11-01 00:00:00.0|10|19|3|3|2|15
202111|2021-11-01 00:00:00.0|10|19|4|1|2|1
202111|2021-11-01 00:00:00.0|10|19|4|2|2|41
202111|2021-11-01 00:00:00.0|10|19|4|3|2|7
202111|2021-11-01 00:00:00.0|10|19|5|1|2|24
202111|2021-11-01 00:00:00.0|10|19|5|2|2|473
202111|2021-11-01 00:00:00.0|10|19|5|3|2|93
202111|2021-11-01 00:00:00.0|10|20|1|1|2|6
202111|2021-11-01 00:00:00.0|10|20|1|2|2|623
202111|2021-11-01 00:00:00.0|10|20|1|3|2|145
202111|2021-11-01 00:00:00.0|10|20|2|1|2|5
202111|2021-11-01 00:00:00.0|10|20|2|2|1|1
202111|2021-11-01 00:00:00.0|10|20|2|2|2|638
202111|2021-11-01 00:00:00.0|10|20|2|3|2|125
202111|2021-11-01 00:00:00.0|10|20|3|1|2|21
202111|2021-11-01 00:00:00.0|10|20|3|2|2|1389
202111|2021-11-01 00:00:00.0|10|20|3|3|2|246
202111|2021-11-01 00:00:00.0|10|20|4|1|2|10
202111|2021-11-01 00:00:00.0|10|20|4|2|1|1
202111|2021-11-01 00:00:00.0|10|20|4|2|2|687
202111|2021-11-01 00:00:00.0|10|20|4|3|1|1
202111|2021-11-01 00:00:00.0|10|20|4|3|2|242
202111|2021-11-01 00:00:00.0|10|20|5|1|1|2
202111|2021-11-01 00:00:00.0|10|20|5|1|2|524
202111|2021-11-01 00:00:00.0|10|20|5|2|1|6
202111|2021-11-01 00:00:00.0|10|20|5|2|2|8285
202111|2021-11-01 00:00:00.0|10|20|5|3|1|1
202111|2021-11-01 00:00:00.0|10|20|5|3|2|1638
202111|2021-11-01 00:00:00.0|10|21|1|1|2|4
202111|2021-11-01 00:00:00.0|10|21|1|2|2|191
202111|2021-11-01 00:00:00.0|10|21|1|3|2|33
202111|2021-11-01 00:00:00.0|10|21|2|2|2|181
202111|2021-11-01 00:00:00.0|10|21|2|3|2|30
202111|2021-11-01 00:00:00.0|10|21|3|1|2|3
202111|2021-11-01 00:00:00.0|10|21|3|2|2|344
202111|2021-11-01 00:00:00.0|10|21|3|3|2|61
202111|2021-11-01 00:00:00.0|10|21|4|1|2|3
202111|2021-11-01 00:00:00.0|10|21|4|2|2|148
202111|2021-11-01 00:00:00.0|10|21|4|3|2|43
202111|2021-11-01 00:00:00.0|10|21|5|1|2|74
202111|2021-11-01 00:00:00.0|10|21|5|2|1|2
202111|2021-11-01 00:00:00.0|10|21|5|2|2|1709
202111|2021-11-01 00:00:00.0|10|21|5|3|2|492
202111|2021-11-01 00:00:00.0|10|22|1|1|2|1
202111|2021-11-01 00:00:00.0|10|22|1|2|2|85
202111|2021-11-01 00:00:00.0|10|22|1|3|2|20
202111|2021-11-01 00:00:00.0|10|22|2|1|2|2
202111|2021-11-01 00:00:00.0|10|22|2|2|2|87
202111|2021-11-01 00:00:00.0|10|22|2|3|2|23
202111|2021-11-01 00:00:00.0|10|22|3|1|2|4
202111|2021-11-01 00:00:00.0|10|22|3|2|2|218
202111|2021-11-01 00:00:00.0|10|22|3|3|2|52
202111|2021-11-01 00:00:00.0|10|22|4|1|2|1
202111|2021-11-01 00:00:00.0|10|22|4|2|2|87
202111|2021-11-01 00:00:00.0|10|22|4|3|2|33
202111|2021-11-01 00:00:00.0|10|22|5|1|2|79
202111|2021-11-01 00:00:00.0|10|22|5|2|2|1399
202111|2021-11-01 00:00:00.0|10|22|5|3|2|245
202111|2021-11-01 00:00:00.0|10|23|1|2|2|118
202111|2021-11-01 00:00:00.0|10|23|1|3|2|18
202111|2021-11-01 00:00:00.0|10|23|2|1|2|1
202111|2021-11-01 00:00:00.0|10|23|2|2|2|105
202111|2021-11-01 00:00:00.0|10|23|2|3|2|24
202111|2021-11-01 00:00:00.0|10|23|3|1|2|4
202111|2021-11-01 00:00:00.0|10|23|3|2|2|259
202111|2021-11-01 00:00:00.0|10|23|3|3|2|44
202111|2021-11-01 00:00:00.0|10|23|4|2|2|113
202111|2021-11-01 00:00:00.0|10|23|4|3|2|42
202111|2021-11-01 00:00:00.0|10|23|5|1|2|121
202111|2021-11-01 00:00:00.0|10|23|5|2|2|1642
202111|2021-11-01 00:00:00.0|10|23|5|3|2|390
202111|2021-11-01 00:00:00.0|10|24|1|2|2|65
202111|2021-11-01 00:00:00.0|10|24|1|3|2|10
202111|2021-11-01 00:00:00.0|10|24|2|1|2|1
202111|2021-11-01 00:00:00.0|10|24|2|2|2|47
202111|2021-11-01 00:00:00.0|10|24|2|3|2|11
202111|2021-11-01 00:00:00.0|10|24|3|2|2|119
202111|2021-11-01 00:00:00.0|10|24|3|3|2|22
202111|2021-11-01 00:00:00.0|10|24|4|2|2|68
202111|2021-11-01 00:00:00.0|10|24|4|3|2|16
202111|2021-11-01 00:00:00.0|10|24|5|1|2|47
202111|2021-11-01 00:00:00.0|10|24|5|2|2|647
202111|2021-11-01 00:00:00.0|10|24|5|3|2|92
202111|2021-11-01 00:00:00.0|10|25|1|2|2|101
202111|2021-11-01 00:00:00.0|10|25|1|3|2|21
202111|2021-11-01 00:00:00.0|10|25|2|1|2|2
202111|2021-11-01 00:00:00.0|10|25|2|2|2|121
202111|2021-11-01 00:00:00.0|10|25|2|3|2|15
202111|2021-11-01 00:00:00.0|10|25|3|1|2|2
202111|2021-11-01 00:00:00.0|10|25|3|2|2|268
202111|2021-11-01 00:00:00.0|10|25|3|3|2|31
202111|2021-11-01 00:00:00.0|10|25|4|2|2|98
202111|2021-11-01 00:00:00.0|10|25|4|3|2|26
202111|2021-11-01 00:00:00.0|10|25|5|1|2|52
202111|2021-11-01 00:00:00.0|10|25|5|2|2|1387
202111|2021-11-01 00:00:00.0|10|25|5|3|2|181
